City,Gender,Education ,Crimes,CMPLNT_FR_DT,CMPLNT_TO_DT,OFNS_DESC,PD_CD,PD_DESC,BORO_NM,ADDR_PCT_CD,PREM_TYP_DESC,Age,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
LA,Female,Secondary,,3/10/2019,3/10/2019,ASSAULT 3 & RELATED OFFENSES,916,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Northeast,,,22,,,34.1374,-118.2941,
LA,Male,Primary ,,3/10/2019,3/10/2019,PETIT LARCENY,343,BURGLARY,Mission,,,32,,,34.2392,-118.4676,
LA,Female,Secondary,,3/10/2019,3/10/2019,ASSAULT 3 & RELATED OFFENSES,321,ROBBERY,Southeast,,,23,,,33.9374,-118.2681,
LA,Male,Primary ,,3/19/2019,3/19/2019,HARRASSMENT 2,101,CRIMINAL THREATS - NO WEAPON DISPLAYED,West LA,,,34,,,34.056,-118.4258,
LA,Female,Secondary,,3/25/2019,3/25/2019,ROBBERY,500,BIKE - STOLEN,Van Nuys,,,44,,,34.2138,-118.4618,
LA,Male,Primary ,,3/10/2019,3/10/2019,HARRASSMENT 2,333,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),N Hollywood,,,62,,,34.1667,-118.3981,
LA,Female,Secondary,,12/5/2019,12/5/2019,HARRASSMENT 2,916,VEHICLE - STOLEN,Wilshire,,,18,,,34.0351,-118.3779,
LA,Male,Primary ,,3/10/2019,3/10/2019,HARRASSMENT 2,338,VEHICLE - STOLEN,Southwest,,,0,,,34.0268,-118.2896,
LA,Female,Secondary,,3/12/2019,3/12/2019,SEX CRIMES,254,BATTERY - SIMPLE ASSAULT,Foothill,,,0,,,34.2598,-118.3223,
LA,Male,Primary ,,3/10/2019,3/10/2019,PETIT LARCENY,637,VEHICLE - STOLEN,Southwest,,,0,,,34.0309,-118.306,
LA,Female,Secondary,,3/3/2019,3/3/2019,ASSAULT 3 & RELATED OFFENSES,333,BURGLARY,Olympic,,,64,,,34.0509,-118.2968,
LA,Male,Primary ,,3/10/2019,3/10/2019,OFFENSES AGAINST PUBLIC ADMINI,793,THEFT PLAIN - PETTY ($950 & UNDER),Foothill,,,0,,,34.2729,-118.3686,
LA,Female,Secondary,,3/3/2019,3/3/2019,ASSAULT 3 & RELATED OFFENSES,333,VEHICLE - STOLEN,Rampart,,,22,,,34.0594,-118.2644,
LA,Male,Primary ,,3/14/2019,3/14/2019,DANGEROUS DRUGS,638,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",West LA,,,28,,,34.0495,-118.4609,
LA,Female,Secondary,,3/28/2019,3/28/2019,FORGERY,269,BURGLARY FROM VEHICLE,Wilshire,,,0,,,34.0761,-118.3563,
LA,Male,Primary ,,3/3/2019,3/3/2019,FELONY ASSAULT,638,BATTERY - SIMPLE ASSAULT,Central,,,43,,,34.0676,-118.2367,
LA,Female,Secondary,,3/10/2019,3/10/2019,CRIMINAL MISCHIEF & RELATED OF,333,ROBBERY,Van Nuys,,,41,,,34.1907,-118.4509,
LA,Male,Primary ,,3/10/2019,3/10/2019,FORGERY,397,BURGLARY FROM VEHICLE,Olympic,,,20,,,34.0655,-118.3114,
LA,Male,Secondary,,3/10/2019,3/10/2019,FELONY ASSAULT,760,VEHICLE - STOLEN,N Hollywood,,,19,,,34.1349,-118.3431,
LA,Male,Primary ,,3/10/2019,3/10/2019,DANGEROUS DRUGS,338,VIOLATION OF RESTRAINING ORDER,West LA,,,55,,,34.0392,-118.4277,
LA,Male,Secondary,,3/12/2019,3/12/2019,VEHICLE AND TRAFFIC LAWS,113,BATTERY - SIMPLE ASSAULT,Mission,,,0,,,34.2142,-118.437,
LA,Male,Primary ,,3/10/2019,3/10/2019,DANGEROUS DRUGS,441,BURGLARY,Newton,,,35,,,34.0011,-118.2431,
LA,Male,Secondary,,3/10/2019,3/10/2019,ASSAULT 3 & RELATED OFFENSES,101,THEFT PLAIN - PETTY ($950 & UNDER),77th Street,,,34,,,33.9628,-118.3025,
LA,Male,Primary ,,3/10/2019,3/10/2019,HARRASSMENT 2,101,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,Olympic,,,0,,,34.0737,-118.3079,
LA,Male,Secondary,,3/10/2019,3/10/2019,VEHICLE AND TRAFFIC LAWS,749,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Newton,,,23,,,34.0289,-118.2686,
LA,Male,Primary ,,3/10/2019,3/10/2019,HARRASSMENT 2,338,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Southwest,,,6,,,34.0192,-118.286,
LA,Male,Secondary,,3/13/2019,3/13/2019,HARRASSMENT 2,638,INTIMATE PARTNER - SIMPLE ASSAULT,Foothill,,,45,,,34.2103,-118.3779,
LA,Male,Graduate,,3/10/2019,3/10/2019,DANGEROUS WEAPONS,338,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Rampart,,,0,,,34.0888,-118.2881,
LA,Male,Post Graduate,,3/3/2019,3/3/2019,ASSAULT 3 & RELATED OFFENSES,567,BATTERY - SIMPLE ASSAULT,N Hollywood,,,23,,,34.1922,-118.4052,
LA,Male,Graduate,,3/10/2019,3/10/2019,MISCELLANEOUS PENAL LAW,567,INTIMATE PARTNER - SIMPLE ASSAULT,77th Street,,,58,,,33.9751,-118.2871,
LA,Male,Post Graduate,,3/10/2019,3/10/2019,CRIMINAL MISCHIEF & RELATED OF,507,THEFT OF IDENTITY,Pacific,,,25,,,34.0306,-118.4134,
LA,Male,Graduate,,3/10/2019,3/10/2019,DANGEROUS DRUGS,403,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Harbor,,,35,,,33.791,-118.2481,
LA,Male,Post Graduate,,3/12/2019,3/12/2019,ASSAULT 3 & RELATED OFFENSES,638,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Foothill,,,52,,,34.2733,-118.4202,
LA,Male,Graduate,,3/3/2019,3/3/2019,HARRASSMENT 2,417,ROBBERY,Devonshire,,,42,,,34.2637,-118.5216,
LA,Male,Post Graduate,,3/10/2019,3/10/2019,DANGEROUS DRUGS,439,BURGLARY,Devonshire,,,29,,,34.2793,-118.5049,
LA,Male,Graduate,,3/3/2019,3/3/2019,NYS LAWS-UNCLASSIFIED FELONY,637,"BUNCO, GRAND THEFT",Wilshire,,,38,,,34.0711,-118.3408,
LA,Male,Post Graduate,,3/10/2019,3/10/2019,MISCELLANEOUS PENAL LAW,338,ROBBERY,Rampart,,,46,,,34.0656,-118.2621,
LA,Male,Graduate,,3/17/2019,3/17/2019,PETIT LARCENY,638,OTHER MISCELLANEOUS CRIME,Topanga,,,30,,,34.1938,-118.5906,
LA,Male,Post Graduate,,3/28/2019,3/28/2019,THEFT-FRAUD,749,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",N Hollywood,,,25,,,34.1557,-118.3669,
LA,Male,Graduate,,3/10/2019,3/10/2019,ASSAULT 3 & RELATED OFFENSES,101,ATTEMPTED ROBBERY,77th Street,,,73,,,33.9746,-118.3177,
LA,Male,Post Graduate,,3/10/2019,3/10/2019,ASSAULT 3 & RELATED OFFENSES,417,TRESPASSING,West Valley,,,58,,,34.2077,-118.4912,
LA,Male,Graduate,,3/10/2019,3/10/2019,HARRASSMENT 2,361,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Southeast,,,20,,,33.9383,-118.2784,
LA,Male,Post Graduate,,3/12/2019,3/12/2019,HARRASSMENT 2,638,THEFT PLAIN - PETTY ($950 & UNDER),Hollywood,,,40,,,34.0998,-118.3244,
LA,Male,Graduate,,3/10/2019,3/10/2019,MISCELLANEOUS PENAL LAW,333,BATTERY - SIMPLE ASSAULT,Southeast,,,33,,,33.9296,-118.2565,
LA,Male,Post Graduate,,3/12/2019,3/12/2019,ASSAULT 3 & RELATED OFFENSES,338,"THEFT, PERSON",West LA,,,52,,,34.0485,-118.445,
LA,Male,Graduate,,3/3/2019,3/3/2019,HARRASSMENT 2,638,RESISTING ARREST,Rampart,,,23,,,34.0444,-118.2827,
LA,Male,Post Graduate,,3/10/2019,3/10/2019,HARRASSMENT 2,418,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",N Hollywood,,,31,,,34.1545,-118.3728,
LA,Male,Graduate,,4/10/2019,4/10/2019,DANGEROUS DRUGS,638,INTIMATE PARTNER - AGGRAVATED ASSAULT,Rampart,,,0,,,34.0744,-118.2617,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,VEHICLE AND TRAFFIC LAWS,198,INTIMATE PARTNER - SIMPLE ASSAULT,Central,,,25,,,34.0387,-118.2335,
LA,Male,Graduate,,4/10/2019,4/10/2019,OFFENSES AGAINST PUBLIC ADMINI,101,VEHICLE - STOLEN,Wilshire,,,28,,,34.0761,-118.3555,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,DANGEROUS DRUGS,639,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,77th Street,,,50,,,33.9859,-118.3024,
LA,Male,Graduate,,4/10/2019,4/10/2019,HARRASSMENT 2,259,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Harbor,,,0,,,33.8502,-118.2905,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,OFF. AGNST PUB ORD SENSBLTY &,750,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Southeast,,,4,,,33.9292,-118.2739,
LA,Male,Graduate,,4/12/2019,4/12/2019,HARRASSMENT 2,259,TRESPASSING,77th Street,,,56,,,33.9829,-118.3309,
LA,Male,Post Graduate,,4/12/2019,4/12/2019,SEX CRIMES,101,VIOLATION OF COURT ORDER,Devonshire,,,57,,,34.2207,-118.5361,
LA,Male,Graduate,,4/10/2019,4/10/2019,VEHICLE AND TRAFFIC LAWS,750,THEFT OF IDENTITY,Pacific,,,23,,,33.9966,-118.4538,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,HARRASSMENT 2,404,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),Olympic,,,85,,,34.0746,-118.2966,
LA,Male,Graduate,,4/10/2019,4/10/2019,DANGEROUS DRUGS,101,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Southeast,,,32,,,33.9574,-118.2586,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,THEFT OF SERVICES,637,TRESPASSING,Mission,,,31,,,34.2402,-118.4502,
LA,Male,Graduate,,4/4/2019,4/4/2019,ROBBERY,333,ROBBERY,N Hollywood,,,16,,,34.1419,-118.3741,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,ROBBERY,844,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Topanga,,,29,,,34.2029,-118.6003,
LA,Male,Graduate,,4/10/2019,4/10/2019,HARRASSMENT 2,333,VEHICLE - STOLEN,West LA,,,67,,,34.0375,-118.4622,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,ASSAULT 3 & RELATED OFFENSES,793,VEHICLE - STOLEN,Rampart,,,28,,,34.0569,-118.2689,
LA,Male,Graduate,,4/14/2019,4/14/2019,ASSAULT 3 & RELATED OFFENSES,198,BATTERY - SIMPLE ASSAULT,Rampart,,,0,,,34.0517,-118.2663,
LA,Male,Post Graduate,,4/17/2019,4/17/2019,VEHICLE AND TRAFFIC LAWS,639,"BUNCO, GRAND THEFT",77th Street,,,0,,,33.9564,-118.309,
LA,Male,Graduate,,4/4/2019,4/4/2019,CRIMINAL MISCHIEF & RELATED OF,638,UNAUTHORIZED COMPUTER ACCESS,West LA,,,24,,,34.0661,-118.4485,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,ROBBERY,638,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Harbor,,,61,,,33.8429,-118.3066,
LA,Male,Graduate,,4/18/2019,4/18/2019,FELONY ASSAULT,259,INTIMATE PARTNER - SIMPLE ASSAULT,Olympic,,,21,,,34.0608,-118.2903,
LA,Male,Post Graduate,,4/18/2019,4/18/2019,CRIMINAL MISCHIEF & RELATED OF,109,ROBBERY,Wilshire,,,0,,,34.0463,-118.3429,
LA,Male,Graduate,,4/4/2019,4/4/2019,MISCELLANEOUS PENAL LAW,117,BATTERY - SIMPLE ASSAULT,Pacific,,,31,,,33.9894,-118.4736,
LA,Male,Post Graduate,,4/20/2019,4/20/2019,PETIT LARCENY,638,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Foothill,,,26,,,34.2121,-118.4021,
LA,Male,Graduate,,12/9/2019,12/9/2019,CRIMINAL MISCHIEF & RELATED OF,338,BURGLARY FROM VEHICLE,Southeast,,,37,,,33.9538,-118.2739,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,PETIT LARCENY,638,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),Southeast,,,24,,,33.9437,-118.2805,
LA,Male,Graduate,,4/4/2019,4/4/2019,PETIT LARCENY,254,BURGLARY FROM VEHICLE,Devonshire,,,24,,,34.2533,-118.5361,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,PETIT LARCENY,567,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,Central,,,38,,,34.0446,-118.249,
LA,Male,Graduate,,4/10/2019,4/10/2019,DANGEROUS DRUGS,414,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Topanga,,,40,,,34.1883,-118.6274,
LA,Male,Post Graduate,,4/4/2019,4/4/2019,VEHICLE AND TRAFFIC LAWS,254,TRESPASSING,Wilshire,,,14,,,34.0429,-118.3329,
LA,Male,Graduate,,4/10/2019,4/10/2019,HARRASSMENT 2,729,BRANDISH WEAPON,West Valley,,,17,,,34.1704,-118.536,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,PETIT LARCENY,101,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),Southwest,,,0,,,34.0274,-118.2882,
LA,Male,Graduate,,4/10/2019,4/10/2019,CRIMINAL MISCHIEF & RELATED OF,221,VIOLATION OF COURT ORDER,77th Street,,,52,,,33.9843,-118.3115,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,PETIT LARCENY,386,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Olympic,,,0,,,34.0735,-118.2868,
LA,Male,Graduate,,4/4/2019,4/4/2019,PETIT LARCENY,333,BATTERY - SIMPLE ASSAULT,Van Nuys,,,42,,,34.1509,-118.4487,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,PETIT LARCENY,109,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),Rampart,,,35,,,34.0474,-118.2701,
LA,Male,Graduate,,4/4/2019,4/4/2019,CRIMINAL MISCHIEF & RELATED OF,386,CONTEMPT OF COURT,Mission,,,18,,,34.3049,-118.4495,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,PETIT LARCENY,321,CRIMINAL THREATS - NO WEAPON DISPLAYED,Southeast,,,37,,,33.9274,-118.2871,
LA,Male,Graduate,,4/10/2019,4/10/2019,ROBBERY,269,BATTERY - SIMPLE ASSAULT,N Hollywood,,,40,,,34.1776,-118.3866,
LA,Male,Post Graduate,,4/10/2019,4/10/2019,ROBBERY,637,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Southeast,,,56,,,33.9429,-118.2739,
LA,Male,Graduate,,4/10/2019,4/10/2019,PETIT LARCENY,221,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",West Valley,,,80,,,34.1866,-118.5185,
LA,Male,Secondary,,4/4/2019,4/4/2019,GRAND LARCENY,638,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Van Nuys,,,18,,,34.1813,-118.4166,
LA,Male,Primary ,,4/10/2019,4/10/2019,VEHICLE AND TRAFFIC LAWS,638,BURGLARY FROM VEHICLE,Topanga,,,0,,,34.2198,-118.6203,
LA,Male,Secondary,,4/4/2019,4/4/2019,VEHICLE AND TRAFFIC LAWS,338,BATTERY - SIMPLE ASSAULT,Central,,,71,,,34.0529,-118.2549,
LA,Male,Primary ,,4/4/2019,4/4/2019,FELONY ASSAULT,638,CRIMINAL THREATS - NO WEAPON DISPLAYED,Harbor,,,47,,,33.7562,-118.3065,
LA,Male,Secondary,,4/12/2019,4/12/2019,PETIT LARCENY,916,BIKE - STOLEN,Rampart,,,33,,,34.0671,-118.2713,
LA,Male,Primary ,,4/10/2019,4/10/2019,VEHICLE AND TRAFFIC LAWS,637,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Hollywood,,,66,,,34.0926,-118.3404,
LA,Male,Secondary,,4/10/2019,4/10/2019,ASSAULT 3 & RELATED OFFENSES,101,THEFT OF IDENTITY,Southwest,,,27,,,34.0231,-118.3393,
LA,Male,Primary ,,4/4/2019,4/4/2019,CRIMINAL MISCHIEF & RELATED OF,113,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",Pacific,,,27,,,34.0111,-118.4293,
LA,Male,Secondary,,4/15/2019,4/15/2019,CRIMINAL MISCHIEF & RELATED OF,113,DOCUMENT FORGERY / STOLEN FELONY,Topanga,,,34,,,34.1905,-118.6059,
LA,Male,Primary ,,2/16/2020,2/16/2020,CRIMINAL MISCHIEF & RELATED OF,101,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Wilshire,,,29,,,34.0463,-118.3387,
LA,Male,Secondary,,4/10/2019,4/10/2019,PETIT LARCENY,198,BATTERY WITH SEXUAL CONTACT,77th Street,,,54,,,33.9621,-118.2871,
LA,Male,Primary ,,4/15/2019,4/15/2019,INTOXICATED & IMPAIRED DRIVING,338,BATTERY - SIMPLE ASSAULT,Van Nuys,,,39,,,34.2085,-118.4504,
LA,Male,Secondary,,3/3/2019,3/3/2019,HARRASSMENT 2,333,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Northeast,,,16,,,34.108,-118.2719,
LA,Male,Primary ,,2/14/2020,2/14/2020,CRIMINAL MISCHIEF & RELATED OF,916,BURGLARY FROM VEHICLE,Northeast,,,30,,,34.0726,-118.2447,
LA,Male,Secondary,,3/10/2019,3/10/2019,FELONY ASSAULT,105,"RAPE, FORCIBLE",Olympic,,,0,,,34.0527,-118.3176,
LA,Male,Primary ,,3/10/2019,3/10/2019,OFF. AGNST PUB ORD SENSBLTY &,113,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Northeast,,,43,,,34.1068,-118.2723,
LA,Male,Secondary,,3/12/2019,3/12/2019,CRIMINAL MISCHIEF & RELATED OF,363,ROBBERY,Rampart,,,37,,,34.0632,-118.2771,
LA,Male,Primary ,,3/3/2019,3/3/2019,CRIMINAL MISCHIEF & RELATED OF,386,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Pacific,,,0,,,33.931,-118.3785,
LA,Male,Secondary,,1/21/2020,1/21/2020,CRIMINAL MISCHIEF & RELATED OF,729,BATTERY - SIMPLE ASSAULT,Van Nuys,,,30,,,34.1576,-118.4138,
LA,Male,Primary ,,3/12/2019,3/12/2019,VEHICLE AND TRAFFIC LAWS,113,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Newton,,,27,,,34.0241,-118.232,
LA,Male,Secondary,,3/12/2019,3/12/2019,PETIT LARCENY,339,OTHER ASSAULT,Pacific,,,58,,,34.0211,-118.4088,
LA,Male,Primary ,,3/10/2019,3/10/2019,ASSAULT 3 & RELATED OFFENSES,681,STALKING,Foothill,,,54,,,34.2121,-118.3889,
LA,Male,Secondary,,3/3/2019,3/3/2019,HARRASSMENT 2,109,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,Topanga,,,51,,,34.1544,-118.6098,
LA,Male,Primary ,,3/10/2019,3/10/2019,VEHICLE AND TRAFFIC LAWS,333,BURGLARY,Wilshire,,,51,,,34.0514,-118.3206,
LA,Male,Secondary,,3/10/2019,3/10/2019,CRIMINAL MISCHIEF & RELATED OF,101,BURGLARY,Pacific,,,16,,,34.0265,-118.4184,
LA,Male,Primary ,,3/10/2019,3/10/2019,DANGEROUS DRUGS,424,PICKPOCKET,West LA,,,23,,,34.0999,-118.4436,
LA,Male,Secondary,,3/30/2019,3/30/2019,PETIT LARCENY,333,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",N Hollywood,,,0,,,34.1414,-118.3686,
LA,Male,Primary ,,3/10/2019,3/10/2019,OFFENSES AGAINST PUBLIC ADMINI,333,INTIMATE PARTNER - SIMPLE ASSAULT,N Hollywood,,,20,,,34.1425,-118.3643,
LA,Male,Secondary,,3/3/2019,3/3/2019,DANGEROUS WEAPONS,638,BATTERY - SIMPLE ASSAULT,Northeast,,,47,,,34.0726,-118.2447,
LA,Male,Primary ,,3/10/2019,3/10/2019,VEHICLE AND TRAFFIC LAWS,333,VEHICLE - STOLEN,N Hollywood,,,54,,,34.1689,-118.379,
LA,Male,Secondary,,3/10/2019,3/10/2019,CRIMINAL MISCHIEF & RELATED OF,415,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Southeast,,,22,,,33.9511,-118.2565,
LA,Male,Primary ,,3/13/2019,3/13/2019,CRIMINAL MISCHIEF & RELATED OF,748,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Newton,,,0,,,34.0289,-118.2686,
LA,Male,Secondary,,5/5/2019,5/5/2019,ROBBERY,916,CRIMINAL THREATS - NO WEAPON DISPLAYED,Harbor,,,0,,,33.7105,-118.286,
LA,Male,Primary ,,5/5/2019,5/5/2019,DANGEROUS DRUGS,639,BURGLARY,Van Nuys,,,41,,,34.194,-118.429,
LA,Male,Secondary,,5/27/2019,5/27/2019,HARRASSMENT 2,404,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Topanga,,,16,,,34.2172,-118.5691,
LA,Male,Primary ,,5/10/2019,5/10/2019,CRIMINAL MISCHIEF & RELATED OF,333,BURGLARY FROM VEHICLE,Northeast,,,67,,,34.1039,-118.1973,
LA,Male,Secondary,,5/10/2019,5/10/2019,PETIT LARCENY,361,INTIMATE PARTNER - SIMPLE ASSAULT,77th Street,,,49,,,33.9717,-118.2914,
LA,Male,Primary ,,5/19/2019,5/19/2019,DANGEROUS DRUGS,333,CRIMINAL THREATS - NO WEAPON DISPLAYED,N Hollywood,,,34,,,34.1504,-118.3834,
LA,Male,Secondary,,5/5/2019,5/5/2019,PETIT LARCENY,117,ROBBERY,Wilshire,,,33,,,34.0761,-118.3563,
LA,Male,Primary ,,5/10/2019,5/10/2019,ASSAULT 3 & RELATED OFFENSES,,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Southeast,,,37,,,33.9383,-118.2762,
LA,Male,Secondary,,5/12/2019,5/12/2019,HARRASSMENT 2,,INDECENT EXPOSURE,Central,,,82,,,34.0511,-118.2608,
LA,Male,Primary ,,5/10/2019,5/10/2019,GRAND LARCENY,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Rampart,,,0,,,34.0596,-118.2749,
LA,Male,Secondary,,5/5/2019,5/5/2019,VEHICLE AND TRAFFIC LAWS,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Olympic,,,17,,,34.055,-118.2865,
LA,Male,Primary ,,5/10/2019,5/10/2019,CRIMINAL MISCHIEF & RELATED OF,,THREATENING PHONE CALLS/LETTERS,Harbor,,,60,,,33.7897,-118.2787,
LA,Male,Secondary,,5/5/2019,5/5/2019,DANGEROUS WEAPONS,,THEFT PLAIN - PETTY ($950 & UNDER),Pacific,,,53,,,33.9728,-118.386,
LA,Male,Primary ,,5/10/2019,5/10/2019,PETIT LARCENY,,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Mission,,,51,,,34.2427,-118.4702,
LA,Male,Secondary,,5/10/2019,5/10/2019,PETIT LARCENY,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),77th Street,,,25,,,33.958,-118.315,
LA,Male,Primary ,,5/5/2019,5/5/2019,DANGEROUS DRUGS,,VEHICLE - STOLEN,Hollywood,,,0,,,34.0987,-118.3337,
LA,Male,Secondary,,5/10/2019,5/10/2019,SEX CRIMES,,THEFT PLAIN - PETTY ($950 & UNDER),Hollywood,,,48,,,34.1007,-118.3494,
LA,Male,Primary ,,5/10/2019,5/10/2019,HARRASSMENT 2,,SHOPLIFTING - PETTY THEFT ($950 & UNDER),Mission,,,0,,,34.3173,-118.4225,
LA,Male,Secondary,,5/10/2019,5/10/2019,ROBBERY,,THEFT PLAIN - PETTY ($950 & UNDER),Devonshire,,,0,,,34.2661,-118.511,
LA,Male,Primary ,,3/3/2019,3/3/2019,VEHICLE AND TRAFFIC LAWS,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Van Nuys,,,18,,,34.1576,-118.4203,
LA,Male,Secondary,,3/10/2019,3/10/2019,FELONY ASSAULT,,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),Southwest,,,47,,,34.0268,-118.2808,
LA,Male,Graduate,,3/10/2019,3/10/2019,FELONY ASSAULT,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",Pacific,,,0,,,33.9428,-118.4054,
LA,Male,Post Graduate,,3/3/2019,3/3/2019,HARRASSMENT 2,,"THEFT, PERSON",Van Nuys,,,66,,,34.1938,-118.4702,
LA,Male,Graduate,,3/23/2019,3/23/2019,HARRASSMENT 2,,VEHICLE - STOLEN,Wilshire,,,0,,,34.0573,-118.3245,
LA,Male,Post Graduate,,3/10/2019,3/10/2019,DANGEROUS DRUGS,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Wilshire,,,30,,,34.0447,-118.3538,
LA,Male,Graduate,,3/10/2019,3/10/2019,HARRASSMENT 2,,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),Southwest,,,0,,,34.0074,-118.329,
LA,Male,Post Graduate,,3/12/2019,3/12/2019,VEHICLE AND TRAFFIC LAWS,,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",Newton,,,0,,,33.9967,-118.2502,
LA,Male,Graduate,,3/3/2019,3/3/2019,HARRASSMENT 2,,SEXUAL PENETRATION W/FOREIGN OBJECT,Topanga,,,51,,,34.1875,-118.6086,
LA,Male,Post Graduate,,3/3/2019,3/3/2019,CRIMINAL TRESPASS,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),Van Nuys,,,22,,,34.1599,-118.4352,
LA,Male,Graduate,,6/12/2019,6/12/2019,CRIMINAL MISCHIEF & RELATED OF,,VEHICLE - STOLEN,77th Street,,,13,,,33.9707,-118.2871,
LA,Male,Post Graduate,,6/26/2019,6/26/2019,CRIMINAL MISCHIEF & RELATED OF,,DOCUMENT FORGERY / STOLEN FELONY,West Valley,,,0,,,34.1599,-118.4766,
LA,Male,Graduate,,6/6/2019,6/6/2019,CRIMINAL MISCHIEF & RELATED OF,,CHILD NEGLECT (SEE 300 W.I.C.),Wilshire,,,0,,,34.0425,-118.3362,
LA,Male,Post Graduate,,6/6/2019,6/6/2019,ASSAULT 3 & RELATED OFFENSES,,ROBBERY,Southeast,,,57,,,33.9543,-118.2474,
LA,Male,Graduate,,12/6/2019,12/6/2019,ASSAULT 3 & RELATED OFFENSES,,ARSON,Olympic,,,2,,,34.0597,-118.3091,
LA,Male,Post Graduate,,6/6/2019,6/6/2019,MISCELLANEOUS PENAL LAW,,CRIMINAL THREATS - NO WEAPON DISPLAYED,Southeast,,,0,,,33.9528,-118.2827,
LA,Male,Graduate,,6/10/2019,6/10/2019,GRAND LARCENY,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),Olympic,,,40,,,34.0437,-118.3008,
